TXN_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,AMOUNT,CONDITIONS
TXN_503,119_JJD,137_RXT,2000,57_RFY__HAS__2000____AND____9_GTN__HAS__2000____AND____24_ARW__HAS__2000____AND____2_FUE__HAS__2000
TXN_504,65_LSF,7_LSB,2000,12_GXN__HAS__2000____AND____107_WHJ__HAS__2000____AND____32_ZRK__HAS__2000____AND____120_PJV__HAS__2000
TXN_505,105_JEI,59_WYG,2000,130_TJM__HAS__2000____AND____7_LSB__HAS__2000____AND____74_JEM__HAS__2000____AND____92_DSS__HAS__2000
TXN_506,122_BLV,129_YBK,2000,138_UBS__HAS__2000____AND____46_ZGB__HAS__2000____AND____31_SWH__HAS__2000____AND____132_NOO__HAS__2000
TXN_507,119_JJD,9_GTN,2000,60_DES__HAS__2000____AND____60_DES__HAS__2000____AND____120_PJV__HAS__2000____AND____76_AKV__HAS__2000
TXN_508,55_GLU,21_IKM,2000,39_UHR__HAS__2000____AND____120_PJV__HAS__2000____AND____84_ICV__HAS__2000____AND____149_IRS__HAS__2000
TXN_509,31_SWH,0_JWV,2000,47_HLR__HAS__2000____AND____19_RBS__HAS__2000____AND____87_UNH__HAS__2000____AND____29_FJS__HAS__2000
TXN_510,19_RBS,13_DZH,2000,117_IFB__HAS__2000____AND____124_SQC__HAS__2000____AND____59_WYG__HAS__2000____AND____68_FNN__HAS__2000
TXN_511,100_LNA,37_YXJ,2000,98_TZA__HAS__2000____AND____122_BLV__HAS__2000____AND____51_JLV__HAS__2000____AND____1_IPT__HAS__2000
TXN_512,125_HCG,105_JEI,2000,39_UHR__HAS__2000____AND____133_OKO__HAS__2000____AND____57_RFY__HAS__2000____AND____89_JVF__HAS__2000
TXN_513,16_MLG,48_DOQ,2000,78_DNW__HAS__2000____AND____60_DES__HAS__2000____AND____95_DOS__HAS__2000____AND____88_SXE__HAS__2000
TXN_514,72_KOR,73_SOR,2000,129_YBK__HAS__2000____AND____129_YBK__HAS__2000____AND____87_UNH__HAS__2000____AND____17_ACU__HAS__2000
TXN_515,73_SOR,74_JEM,2000,92_DSS__HAS__2000____AND____45_HWF__HAS__2000____AND____34_XIX__HAS__2000____AND____78_DNW__HAS__2000
TXN_516,109_TJA,89_JVF,2000,30_DOB__HAS__2000____AND____67_NFR__HAS__2000____AND____137_RXT__HAS__2000____AND____136_MFQ__HAS__2000
TXN_517,52_DUS,31_SWH,2000,80_AGA__HAS__2000____AND____4_KSG__HAS__2000____AND____127_IDC__HAS__2000____AND____61_KML__HAS__2000
TXN_518,97_DYK,110_MQJ,2000,71_KNE__HAS__2000____AND____61_KML__HAS__2000____AND____101_ZNV__HAS__2000____AND____61_KML__HAS__2000
TXN_519,92_DSS,42_XEZ,2000,5_BVL__HAS__2000____AND____65_LSF__HAS__2000____AND____110_MQJ__HAS__2000____AND____114_HKS__HAS__2000
TXN_520,61_KML,1_IPT,2000,130_TJM__HAS__2000____AND____74_JEM__HAS__2000____AND____90_JQN__HAS__2000____AND____26_ITM__HAS__2000
TXN_521,24_ARW,73_SOR,2000,115_YCH__HAS__2000____AND____15_UXV__HAS__2000____AND____84_ICV__HAS__2000____AND____26_ITM__HAS__2000
TXN_522,92_DSS,31_SWH,2000,145_RTF__HAS__2000____AND____20_KAH__HAS__2000____AND____37_YXJ__HAS__2000____AND____118_YRC__HAS__2000
TXN_523,20_KAH,73_SOR,2000,70_JAV__HAS__2000____AND____122_BLV__HAS__2000____AND____127_IDC__HAS__2000____AND____8_OJQ__HAS__2000
TXN_524,143_OFP,9_GTN,2000,132_NOO__HAS__2000____AND____3_IQZ__HAS__2000____AND____97_DYK__HAS__2000____AND____124_SQC__HAS__2000
TXN_525,62_AQR,125_HCG,2000,34_XIX__HAS__2000____AND____15_UXV__HAS__2000____AND____99_LYW__HAS__2000____AND____56_MYD__HAS__2000
TXN_526,15_UXV,36_KYH,2000,48_DOQ__HAS__2000____AND____124_SQC__HAS__2000____AND____19_RBS__HAS__2000____AND____74_JEM__HAS__2000
TXN_527,10_THM,11_ARY,2000,107_WHJ__HAS__2000____AND____145_RTF__HAS__2000____AND____80_AGA__HAS__2000____AND____146_ARD__HAS__2000
TXN_528,12_GXN,100_LNA,2000,111_UFQ__HAS__2000____AND____41_EFJ__HAS__2000____AND____139_TCF__HAS__2000____AND____110_MQJ__HAS__2000
TXN_529,35_DAX,7_LSB,2000,118_YRC__HAS__2000____AND____141_CBY__HAS__2000____AND____112_BZY__HAS__2000____AND____87_UNH__HAS__2000
TXN_530,30_DOB,122_BLV,2000,35_DAX__HAS__2000____AND____24_ARW__HAS__2000____AND____119_JJD__HAS__2000____AND____140_LAS__HAS__2000
TXN_531,21_IKM,146_ARD,2000,134_XZN__HAS__2000____AND____57_RFY__HAS__2000____AND____142_MHE__HAS__2000____AND____87_UNH__HAS__2000
TXN_532,67_NFR,88_SXE,2000,115_YCH__HAS__2000____AND____131_QFY__HAS__2000____AND____85_YTB__HAS__2000____AND____116_PBT__HAS__2000
TXN_533,80_AGA,142_MHE,2000,20_KAH__HAS__2000____AND____85_YTB__HAS__2000____AND____12_GXN__HAS__2000____AND____34_XIX__HAS__2000
TXN_534,137_RXT,4_KSG,2000,55_GLU__HAS__2000____AND____30_DOB__HAS__2000____AND____114_HKS__HAS__2000____AND____135_IEX__HAS__2000
TXN_535,72_KOR,7_LSB,2000,74_JEM__HAS__2000____AND____141_CBY__HAS__2000____AND____31_SWH__HAS__2000____AND____52_DUS__HAS__2000
TXN_536,7_LSB,113_SOY,2000,81_QSZ__HAS__2000____AND____28_JOP__HAS__2000____AND____90_JQN__HAS__2000____AND____108_AFM__HAS__2000
TXN_537,45_HWF,53_ORV,2000,87_UNH__HAS__2000____AND____106_FOS__HAS__2000____AND____120_PJV__HAS__2000____AND____86_HAN__HAS__2000
TXN_538,19_RBS,149_IRS,2000,110_MQJ__HAS__2000____AND____84_ICV__HAS__2000____AND____10_THM__HAS__2000____AND____45_HWF__HAS__2000
TXN_539,6_WYD,78_DNW,2000,149_IRS__HAS__2000____AND____23_FEM__HAS__2000____AND____35_DAX__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_540,40_FXB,45_HWF,2000,134_XZN__HAS__2000____AND____130_TJM__HAS__2000____AND____107_WHJ__HAS__2000____AND____37_YXJ__HAS__2000
TXN_541,106_FOS,77_MDP,2000,63_FJH__HAS__2000____AND____90_JQN__HAS__2000____AND____70_JAV__HAS__2000____AND____31_SWH__HAS__2000
TXN_542,69_AXX,130_TJM,2000,46_ZGB__HAS__2000____AND____55_GLU__HAS__2000____AND____129_YBK__HAS__2000____AND____55_GLU__HAS__2000
TXN_543,145_RTF,87_UNH,2000,34_XIX__HAS__2000____AND____97_DYK__HAS__2000____AND____32_ZRK__HAS__2000____AND____113_SOY__HAS__2000
TXN_544,17_ACU,78_DNW,2000,94_TCZ__HAS__2000____AND____3_IQZ__HAS__2000____AND____126_VLV__HAS__2000____AND____141_CBY__HAS__2000
TXN_545,12_GXN,46_ZGB,2000,137_RXT__HAS__2000____AND____71_KNE__HAS__2000____AND____66_LFR__HAS__2000____AND____103_MQB__HAS__2000
TXN_546,88_SXE,41_EFJ,2000,51_JLV__HAS__2000____AND____16_MLG__HAS__2000____AND____133_OKO__HAS__2000____AND____35_DAX__HAS__2000
TXN_547,69_AXX,112_BZY,2000,3_IQZ__HAS__2000____AND____78_DNW__HAS__2000____AND____123_ZOQ__HAS__2000____AND____16_MLG__HAS__2000
TXN_548,54_FAC,79_MCW,2000,49_YWS__HAS__2000____AND____42_XEZ__HAS__2000____AND____105_JEI__HAS__2000____AND____53_ORV__HAS__2000
TXN_549,107_WHJ,136_MFQ,2000,37_YXJ__HAS__2000____AND____40_FXB__HAS__2000____AND____80_AGA__HAS__2000____AND____38_PGB__HAS__2000
TXN_550,138_UBS,67_NFR,2000,109_TJA__HAS__2000____AND____56_MYD__HAS__2000____AND____110_MQJ__HAS__2000____AND____28_JOP__HAS__2000
TXN_551,66_LFR,67_NFR,2000,108_AFM__HAS__2000____AND____2_FUE__HAS__2000____AND____21_IKM__HAS__2000____AND____124_SQC__HAS__2000
TXN_552,142_MHE,104_FDK,2000,54_FAC__HAS__2000____AND____27_XGG__HAS__2000____AND____23_FEM__HAS__2000____AND____80_AGA__HAS__2000
TXN_553,67_NFR,101_ZNV,2000,110_MQJ__HAS__2000____AND____140_LAS__HAS__2000____AND____76_AKV__HAS__2000____AND____36_KYH__HAS__2000
TXN_554,69_AXX,6_WYD,2000,116_PBT__HAS__2000____AND____129_YBK__HAS__2000____AND____140_LAS__HAS__2000____AND____96_OFJ__HAS__2000
TXN_555,27_XGG,147_DPQ,2000,64_UTW__HAS__2000____AND____13_DZH__HAS__2000____AND____86_HAN__HAS__2000____AND____79_MCW__HAS__2000
TXN_556,91_TXH,81_QSZ,2000,76_AKV__HAS__2000____AND____100_LNA__HAS__2000____AND____51_JLV__HAS__2000____AND____55_GLU__HAS__2000
TXN_557,55_GLU,91_TXH,2000,119_JJD__HAS__2000____AND____116_PBT__HAS__2000____AND____8_OJQ__HAS__2000____AND____133_OKO__HAS__2000
TXN_558,70_JAV,100_LNA,2000,26_ITM__HAS__2000____AND____69_AXX__HAS__2000____AND____126_VLV__HAS__2000____AND____7_LSB__HAS__2000
TXN_559,106_FOS,66_LFR,2000,6_WYD__HAS__2000____AND____15_UXV__HAS__2000____AND____106_FOS__HAS__2000____AND____44_OAR__HAS__2000
TXN_560,70_JAV,20_KAH,2000,125_HCG__HAS__2000____AND____77_MDP__HAS__2000____AND____39_UHR__HAS__2000____AND____41_EFJ__HAS__2000
TXN_561,64_UTW,116_PBT,2000,107_WHJ__HAS__2000____AND____41_EFJ__HAS__2000____AND____93_PES__HAS__2000____AND____48_DOQ__HAS__2000
TXN_562,103_MQB,101_ZNV,2000,124_SQC__HAS__2000____AND____2_FUE__HAS__2000____AND____73_SOR__HAS__2000____AND____126_VLV__HAS__2000
TXN_563,102_YSD,20_KAH,2000,75_FJL__HAS__2000____AND____119_JJD__HAS__2000____AND____93_PES__HAS__2000____AND____97_DYK__HAS__2000
TXN_564,148_IJO,80_AGA,2000,52_DUS__HAS__2000____AND____69_AXX__HAS__2000____AND____123_ZOQ__HAS__2000____AND____115_YCH__HAS__2000
TXN_565,5_BVL,36_KYH,2000,139_TCF__HAS__2000____AND____74_JEM__HAS__2000____AND____120_PJV__HAS__2000____AND____91_TXH__HAS__2000
TXN_566,140_LAS,80_AGA,2000,103_MQB__HAS__2000____AND____7_LSB__HAS__2000____AND____12_GXN__HAS__2000____AND____67_NFR__HAS__2000
TXN_567,15_UXV,37_YXJ,2000,118_YRC__HAS__2000____AND____61_KML__HAS__2000____AND____75_FJL__HAS__2000____AND____94_TCZ__HAS__2000
TXN_568,7_LSB,61_KML,2000,5_BVL__HAS__2000____AND____137_RXT__HAS__2000____AND____64_UTW__HAS__2000____AND____117_IFB__HAS__2000
TXN_569,110_MQJ,20_KAH,2000,62_AQR__HAS__2000____AND____97_DYK__HAS__2000____AND____40_FXB__HAS__2000____AND____72_KOR__HAS__2000
TXN_570,118_YRC,8_OJQ,2000,11_ARY__HAS__2000____AND____137_RXT__HAS__2000____AND____105_JEI__HAS__2000____AND____54_FAC__HAS__2000
TXN_571,60_DES,147_DPQ,2000,132_NOO__HAS__2000____AND____99_LYW__HAS__2000____AND____123_ZOQ__HAS__2000____AND____119_JJD__HAS__2000
TXN_572,12_GXN,135_IEX,2000,11_ARY__HAS__2000____AND____41_EFJ__HAS__2000____AND____39_UHR__HAS__2000____AND____118_YRC__HAS__2000
TXN_573,126_VLV,22_AYL,2000,69_AXX__HAS__2000____AND____148_IJO__HAS__2000____AND____23_FEM__HAS__2000____AND____35_DAX__HAS__2000
TXN_574,3_IQZ,53_ORV,2000,14_JSK__HAS__2000____AND____21_IKM__HAS__2000____AND____74_JEM__HAS__2000____AND____114_HKS__HAS__2000
TXN_575,25_MTU,113_SOY,2000,57_RFY__HAS__2000____AND____74_JEM__HAS__2000____AND____146_ARD__HAS__2000____AND____43_UCQ__HAS__2000
TXN_576,47_HLR,24_ARW,2000,127_IDC__HAS__2000____AND____78_DNW__HAS__2000____AND____143_OFP__HAS__2000____AND____52_DUS__HAS__2000
TXN_577,16_MLG,98_TZA,2000,38_PGB__HAS__2000____AND____30_DOB__HAS__2000____AND____24_ARW__HAS__2000____AND____61_KML__HAS__2000
TXN_578,83_UZX,12_GXN,2000,58_IEQ__HAS__2000____AND____130_TJM__HAS__2000____AND____23_FEM__HAS__2000____AND____133_OKO__HAS__2000
TXN_579,81_QSZ,148_IJO,2000,11_ARY__HAS__2000____AND____44_OAR__HAS__2000____AND____38_PGB__HAS__2000____AND____144_KHH__HAS__2000
TXN_580,51_JLV,49_YWS,2000,84_ICV__HAS__2000____AND____123_ZOQ__HAS__2000____AND____135_IEX__HAS__2000____AND____127_IDC__HAS__2000
TXN_581,141_CBY,33_JQD,2000,94_TCZ__HAS__2000____AND____35_DAX__HAS__2000____AND____3_IQZ__HAS__2000____AND____3_IQZ__HAS__2000
TXN_582,80_AGA,126_VLV,2000,18_UJZ__HAS__2000____AND____134_XZN__HAS__2000____AND____91_TXH__HAS__2000____AND____60_DES__HAS__2000
TXN_583,50_WJR,144_KHH,2000,140_LAS__HAS__2000____AND____134_XZN__HAS__2000____AND____131_QFY__HAS__2000____AND____96_OFJ__HAS__2000
TXN_584,125_HCG,77_MDP,2000,104_FDK__HAS__2000____AND____82_ZHE__HAS__2000____AND____148_IJO__HAS__2000____AND____66_LFR__HAS__2000
TXN_585,54_FAC,115_YCH,2000,143_OFP__HAS__2000____AND____54_FAC__HAS__2000____AND____57_RFY__HAS__2000____AND____9_GTN__HAS__2000
TXN_586,17_ACU,19_RBS,2000,30_DOB__HAS__2000____AND____62_AQR__HAS__2000____AND____129_YBK__HAS__2000____AND____103_MQB__HAS__2000
TXN_587,49_YWS,29_FJS,2000,64_UTW__HAS__2000____AND____62_AQR__HAS__2000____AND____6_WYD__HAS__2000____AND____38_PGB__HAS__2000
TXN_588,89_JVF,35_DAX,2000,111_UFQ__HAS__2000____AND____23_FEM__HAS__2000____AND____125_HCG__HAS__2000____AND____102_YSD__HAS__2000
TXN_589,146_ARD,39_UHR,2000,11_ARY__HAS__2000____AND____144_KHH__HAS__2000____AND____56_MYD__HAS__2000____AND____114_HKS__HAS__2000
TXN_590,68_FNN,95_DOS,2000,42_XEZ__HAS__2000____AND____136_MFQ__HAS__2000____AND____39_UHR__HAS__2000____AND____78_DNW__HAS__2000
TXN_591,50_WJR,37_YXJ,2000,135_IEX__HAS__2000____AND____81_QSZ__HAS__2000____AND____98_TZA__HAS__2000____AND____142_MHE__HAS__2000
TXN_592,21_IKM,148_IJO,2000,33_JQD__HAS__2000____AND____108_AFM__HAS__2000____AND____54_FAC__HAS__2000____AND____85_YTB__HAS__2000
TXN_593,138_UBS,108_AFM,2000,37_YXJ__HAS__2000____AND____22_AYL__HAS__2000____AND____99_LYW__HAS__2000____AND____16_MLG__HAS__2000
TXN_594,75_FJL,22_AYL,2000,74_JEM__HAS__2000____AND____12_GXN__HAS__2000____AND____131_QFY__HAS__2000____AND____78_DNW__HAS__2000
TXN_595,82_ZHE,114_HKS,2000,149_IRS__HAS__2000____AND____134_XZN__HAS__2000____AND____116_PBT__HAS__2000____AND____127_IDC__HAS__2000
TXN_596,63_FJH,118_YRC,2000,36_KYH__HAS__2000____AND____117_IFB__HAS__2000____AND____140_LAS__HAS__2000____AND____118_YRC__HAS__2000
TXN_597,50_WJR,13_DZH,2000,36_KYH__HAS__2000____AND____2_FUE__HAS__2000____AND____23_FEM__HAS__2000____AND____149_IRS__HAS__2000
TXN_598,54_FAC,114_HKS,2000,74_JEM__HAS__2000____AND____28_JOP__HAS__2000____AND____127_IDC__HAS__2000____AND____9_GTN__HAS__2000
TXN_599,29_FJS,51_JLV,2000,140_LAS__HAS__2000____AND____85_YTB__HAS__2000____AND____30_DOB__HAS__2000____AND____84_ICV__HAS__2000
TXN_600,4_KSG,24_ARW,2000,63_FJH__HAS__2000____AND____110_MQJ__HAS__2000____AND____109_TJA__HAS__2000____AND____22_AYL__HAS__2000
TXN_601,18_UJZ,124_SQC,2000,80_AGA__HAS__2000____AND____46_ZGB__HAS__2000____AND____142_MHE__HAS__2000____AND____121_NFH__HAS__2000
TXN_602,33_JQD,99_LYW,2000,113_SOY__HAS__2000____AND____114_HKS__HAS__2000____AND____90_JQN__HAS__2000____AND____0_JWV__HAS__2000
TXN_603,143_OFP,133_OKO,2000,74_JEM__HAS__2000____AND____115_YCH__HAS__2000____AND____56_MYD__HAS__2000____AND____24_ARW__HAS__2000
TXN_604,71_KNE,43_UCQ,2000,118_YRC__HAS__2000____AND____4_KSG__HAS__2000____AND____145_RTF__HAS__2000____AND____51_JLV__HAS__2000
TXN_605,60_DES,126_VLV,2000,102_YSD__HAS__2000____AND____125_HCG__HAS__2000____AND____38_PGB__HAS__2000____AND____91_TXH__HAS__2000
TXN_606,80_AGA,105_JEI,2000,47_HLR__HAS__2000____AND____14_JSK__HAS__2000____AND____125_HCG__HAS__2000____AND____136_MFQ__HAS__2000
TXN_607,103_MQB,13_DZH,2000,116_PBT__HAS__2000____AND____123_ZOQ__HAS__2000____AND____105_JEI__HAS__2000____AND____132_NOO__HAS__2000
TXN_608,141_CBY,137_RXT,2000,49_YWS__HAS__2000____AND____20_KAH__HAS__2000____AND____147_DPQ__HAS__2000____AND____13_DZH__HAS__2000
TXN_609,8_OJQ,129_YBK,2000,117_IFB__HAS__2000____AND____53_ORV__HAS__2000____AND____24_ARW__HAS__2000____AND____113_SOY__HAS__2000
TXN_610,77_MDP,80_AGA,2000,49_YWS__HAS__2000____AND____103_MQB__HAS__2000____AND____97_DYK__HAS__2000____AND____35_DAX__HAS__2000
TXN_611,76_AKV,105_JEI,2000,74_JEM__HAS__2000____AND____89_JVF__HAS__2000____AND____108_AFM__HAS__2000____AND____40_FXB__HAS__2000
TXN_612,40_FXB,94_TCZ,2000,144_KHH__HAS__2000____AND____90_JQN__HAS__2000____AND____45_HWF__HAS__2000____AND____21_IKM__HAS__2000
TXN_613,93_PES,39_UHR,2000,50_WJR__HAS__2000____AND____9_GTN__HAS__2000____AND____32_ZRK__HAS__2000____AND____74_JEM__HAS__2000
TXN_614,75_FJL,42_XEZ,2000,112_BZY__HAS__2000____AND____89_JVF__HAS__2000____AND____74_JEM__HAS__2000____AND____71_KNE__HAS__2000
TXN_615,89_JVF,99_LYW,2000,147_DPQ__HAS__2000____AND____66_LFR__HAS__2000____AND____92_DSS__HAS__2000____AND____45_HWF__HAS__2000
TXN_616,123_ZOQ,70_JAV,2000,110_MQJ__HAS__2000____AND____49_YWS__HAS__2000____AND____54_FAC__HAS__2000____AND____72_KOR__HAS__2000
TXN_617,91_TXH,42_XEZ,2000,51_JLV__HAS__2000____AND____32_ZRK__HAS__2000____AND____70_JAV__HAS__2000____AND____0_JWV__HAS__2000
TXN_618,148_IJO,115_YCH,2000,89_JVF__HAS__2000____AND____116_PBT__HAS__2000____AND____11_ARY__HAS__2000____AND____95_DOS__HAS__2000
TXN_619,38_PGB,58_IEQ,2000,39_UHR__HAS__2000____AND____114_HKS__HAS__2000____AND____84_ICV__HAS__2000____AND____89_JVF__HAS__2000
TXN_620,54_FAC,114_HKS,2000,29_FJS__HAS__2000____AND____25_MTU__HAS__2000____AND____142_MHE__HAS__2000____AND____132_NOO__HAS__2000
TXN_621,87_UNH,88_SXE,2000,47_HLR__HAS__2000____AND____102_YSD__HAS__2000____AND____136_MFQ__HAS__2000____AND____95_DOS__HAS__2000
TXN_622,103_MQB,118_YRC,2000,90_JQN__HAS__2000____AND____74_JEM__HAS__2000____AND____64_UTW__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_623,68_FNN,63_FJH,2000,118_YRC__HAS__2000____AND____48_DOQ__HAS__2000____AND____91_TXH__HAS__2000____AND____93_PES__HAS__2000
TXN_624,87_UNH,56_MYD,2000,98_TZA__HAS__2000____AND____147_DPQ__HAS__2000____AND____81_QSZ__HAS__2000____AND____28_JOP__HAS__2000
TXN_625,127_IDC,71_KNE,2000,26_ITM__HAS__2000____AND____84_ICV__HAS__2000____AND____90_JQN__HAS__2000____AND____86_HAN__HAS__2000
TXN_626,42_XEZ,44_OAR,2000,2_FUE__HAS__2000____AND____57_RFY__HAS__2000____AND____92_DSS__HAS__2000____AND____138_UBS__HAS__2000
TXN_627,34_XIX,116_PBT,2000,6_WYD__HAS__2000____AND____149_IRS__HAS__2000____AND____84_ICV__HAS__2000____AND____44_OAR__HAS__2000
TXN_628,75_FJL,37_YXJ,2000,116_PBT__HAS__2000____AND____28_JOP__HAS__2000____AND____61_KML__HAS__2000____AND____33_JQD__HAS__2000
TXN_629,27_XGG,58_IEQ,2000,128_BPL__HAS__2000____AND____109_TJA__HAS__2000____AND____54_FAC__HAS__2000____AND____36_KYH__HAS__2000
TXN_630,128_BPL,77_MDP,2000,85_YTB__HAS__2000____AND____13_DZH__HAS__2000____AND____134_XZN__HAS__2000____AND____30_DOB__HAS__2000
TXN_631,105_JEI,12_GXN,2000,89_JVF__HAS__2000____AND____108_AFM__HAS__2000____AND____117_IFB__HAS__2000____AND____59_WYG__HAS__2000
TXN_632,124_SQC,14_JSK,2000,35_DAX__HAS__2000____AND____55_GLU__HAS__2000____AND____52_DUS__HAS__2000____AND____104_FDK__HAS__2000
TXN_633,95_DOS,148_IJO,2000,8_OJQ__HAS__2000____AND____23_FEM__HAS__2000____AND____108_AFM__HAS__2000____AND____149_IRS__HAS__2000
TXN_634,41_EFJ,2_FUE,2000,139_TCF__HAS__2000____AND____133_OKO__HAS__2000____AND____108_AFM__HAS__2000____AND____70_JAV__HAS__2000
TXN_635,21_IKM,127_IDC,2000,112_BZY__HAS__2000____AND____82_ZHE__HAS__2000____AND____18_UJZ__HAS__2000____AND____143_OFP__HAS__2000
TXN_636,4_KSG,144_KHH,2000,112_BZY__HAS__2000____AND____146_ARD__HAS__2000____AND____50_WJR__HAS__2000____AND____107_WHJ__HAS__2000
TXN_637,9_GTN,135_IEX,2000,97_DYK__HAS__2000____AND____82_ZHE__HAS__2000____AND____70_JAV__HAS__2000____AND____138_UBS__HAS__2000
TXN_638,119_JJD,21_IKM,2000,84_ICV__HAS__2000____AND____128_BPL__HAS__2000____AND____112_BZY__HAS__2000____AND____78_DNW__HAS__2000
TXN_639,91_TXH,20_KAH,2000,55_GLU__HAS__2000____AND____71_KNE__HAS__2000____AND____77_MDP__HAS__2000____AND____124_SQC__HAS__2000
TXN_640,149_IRS,32_ZRK,2000,97_DYK__HAS__2000____AND____135_IEX__HAS__2000____AND____0_JWV__HAS__2000____AND____1_IPT__HAS__2000
TXN_641,40_FXB,141_CBY,2000,69_AXX__HAS__2000____AND____7_LSB__HAS__2000____AND____53_ORV__HAS__2000____AND____30_DOB__HAS__2000
TXN_642,80_AGA,10_THM,2000,95_DOS__HAS__2000____AND____63_FJH__HAS__2000____AND____35_DAX__HAS__2000____AND____47_HLR__HAS__2000
TXN_643,84_ICV,79_MCW,2000,0_JWV__HAS__2000____AND____127_IDC__HAS__2000____AND____63_FJH__HAS__2000____AND____32_ZRK__HAS__2000
TXN_644,76_AKV,71_KNE,2000,41_EFJ__HAS__2000____AND____104_FDK__HAS__2000____AND____25_MTU__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_645,47_HLR,20_KAH,2000,90_JQN__HAS__2000____AND____42_XEZ__HAS__2000____AND____49_YWS__HAS__2000____AND____71_KNE__HAS__2000
TXN_646,20_KAH,67_NFR,2000,9_GTN__HAS__2000____AND____26_ITM__HAS__2000____AND____0_JWV__HAS__2000____AND____16_MLG__HAS__2000
TXN_647,129_YBK,90_JQN,2000,124_SQC__HAS__2000____AND____115_YCH__HAS__2000____AND____133_OKO__HAS__2000____AND____52_DUS__HAS__2000
TXN_648,64_UTW,24_ARW,2000,67_NFR__HAS__2000____AND____128_BPL__HAS__2000____AND____149_IRS__HAS__2000____AND____126_VLV__HAS__2000
TXN_649,95_DOS,146_ARD,2000,95_DOS__HAS__2000____AND____121_NFH__HAS__2000____AND____50_WJR__HAS__2000____AND____43_UCQ__HAS__2000
TXN_650,120_PJV,72_KOR,2000,126_VLV__HAS__2000____AND____0_JWV__HAS__2000____AND____43_UCQ__HAS__2000____AND____86_HAN__HAS__2000
TXN_651,67_NFR,31_SWH,2000,8_OJQ__HAS__2000____AND____57_RFY__HAS__2000____AND____146_ARD__HAS__2000____AND____74_JEM__HAS__2000
TXN_652,37_YXJ,67_NFR,2000,51_JLV__HAS__2000____AND____21_IKM__HAS__2000____AND____127_IDC__HAS__2000____AND____84_ICV__HAS__2000
TXN_653,29_FJS,59_WYG,2000,64_UTW__HAS__2000____AND____143_OFP__HAS__2000____AND____21_IKM__HAS__2000____AND____140_LAS__HAS__2000
TXN_654,89_JVF,16_MLG,2000,96_OFJ__HAS__2000____AND____9_GTN__HAS__2000____AND____51_JLV__HAS__2000____AND____59_WYG__HAS__2000
TXN_655,97_DYK,6_WYD,2000,15_UXV__HAS__2000____AND____110_MQJ__HAS__2000____AND____126_VLV__HAS__2000____AND____144_KHH__HAS__2000
TXN_656,21_IKM,73_SOR,2000,133_OKO__HAS__2000____AND____70_JAV__HAS__2000____AND____113_SOY__HAS__2000____AND____112_BZY__HAS__2000
TXN_657,109_TJA,19_RBS,2000,135_IEX__HAS__2000____AND____29_FJS__HAS__2000____AND____131_QFY__HAS__2000____AND____101_ZNV__HAS__2000
TXN_658,92_DSS,129_YBK,2000,41_EFJ__HAS__2000____AND____25_MTU__HAS__2000____AND____84_ICV__HAS__2000____AND____12_GXN__HAS__2000
TXN_659,113_SOY,148_IJO,2000,90_JQN__HAS__2000____AND____129_YBK__HAS__2000____AND____51_JLV__HAS__2000____AND____64_UTW__HAS__2000
TXN_660,39_UHR,41_EFJ,2000,5_BVL__HAS__2000____AND____8_OJQ__HAS__2000____AND____41_EFJ__HAS__2000____AND____52_DUS__HAS__2000
TXN_661,137_RXT,53_ORV,2000,91_TXH__HAS__2000____AND____79_MCW__HAS__2000____AND____4_KSG__HAS__2000____AND____5_BVL__HAS__2000
TXN_662,3_IQZ,59_WYG,2000,30_DOB__HAS__2000____AND____61_KML__HAS__2000____AND____143_OFP__HAS__2000____AND____48_DOQ__HAS__2000
TXN_663,121_NFH,83_UZX,2000,53_ORV__HAS__2000____AND____16_MLG__HAS__2000____AND____81_QSZ__HAS__2000____AND____42_XEZ__HAS__2000
TXN_664,21_IKM,109_TJA,2000,106_FOS__HAS__2000____AND____145_RTF__HAS__2000____AND____147_DPQ__HAS__2000____AND____142_MHE__HAS__2000
TXN_665,115_YCH,109_TJA,2000,61_KML__HAS__2000____AND____17_ACU__HAS__2000____AND____49_YWS__HAS__2000____AND____136_MFQ__HAS__2000
TXN_666,20_KAH,66_LFR,2000,5_BVL__HAS__2000____AND____28_JOP__HAS__2000____AND____20_KAH__HAS__2000____AND____47_HLR__HAS__2000
TXN_667,8_OJQ,71_KNE,2000,59_WYG__HAS__2000____AND____130_TJM__HAS__2000____AND____101_ZNV__HAS__2000____AND____70_JAV__HAS__2000
TXN_668,122_BLV,18_UJZ,2000,3_IQZ__HAS__2000____AND____76_AKV__HAS__2000____AND____82_ZHE__HAS__2000____AND____10_THM__HAS__2000
TXN_669,95_DOS,45_HWF,2000,3_IQZ__HAS__2000____AND____76_AKV__HAS__2000____AND____33_JQD__HAS__2000____AND____123_ZOQ__HAS__2000
TXN_670,148_IJO,117_IFB,2000,134_XZN__HAS__2000____AND____24_ARW__HAS__2000____AND____102_YSD__HAS__2000____AND____48_DOQ__HAS__2000
