TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS
TXN_504,10_EBC,112_VRU,2000,71_DWN__HAS__2000____AND____14_ZVJ__HAS__2000____AND____82_NPH__HAS__2000____AND____37_QSW__HAS__2000
TXN_505,65_AXY,85_JYO,2000,46_KAN__HAS__2000____AND____129_SEQ__HAS__2000____AND____38_RDO__HAS__2000____AND____38_RDO__HAS__2000
TXN_506,63_HHC,44_JSK,2000,112_VRU__HAS__2000____AND____145_FAI__HAS__2000____AND____119_JBY__HAS__2000____AND____60_EKX__HAS__2000
TXN_507,135_MXT,117_OCY,2000,10_EBC__HAS__2000____AND____9_BRP__HAS__2000____AND____14_ZVJ__HAS__2000____AND____110_UPO__HAS__2000
TXN_508,107_IIN,52_MUA,2000,2_ZOL__HAS__2000____AND____66_FWF__HAS__2000____AND____84_JJD__HAS__2000____AND____62_PRC__HAS__2000
TXN_509,120_STF,97_KVE,2000,111_IST__HAS__2000____AND____87_KLP__HAS__2000____AND____77_SZO__HAS__2000____AND____101_YGQ__HAS__2000
TXN_510,61_RWB,55_JJZ,2000,24_VNG__HAS__2000____AND____50_GYE__HAS__2000____AND____74_SFA__HAS__2000____AND____78_YTI__HAS__2000
TXN_511,110_UPO,149_GGA,2000,144_UDK__HAS__2000____AND____113_VPM__HAS__2000____AND____0_WFS__HAS__2000____AND____70_JHD__HAS__2000
TXN_512,47_DZQ,127_CEY,2000,108_PXF__HAS__2000____AND____45_DMY__HAS__2000____AND____16_CUR__HAS__2000____AND____29_BYD__HAS__2000
TXN_513,11_TXW,112_VRU,2000,88_TBS__HAS__2000____AND____77_SZO__HAS__2000____AND____71_DWN__HAS__2000____AND____88_TBS__HAS__2000
TXN_514,65_AXY,26_LGB,2000,129_SEQ__HAS__2000____AND____8_IJM__HAS__2000____AND____8_IJM__HAS__2000____AND____121_IRW__HAS__2000
TXN_515,24_VNG,129_SEQ,2000,120_STF__HAS__2000____AND____95_BLX__HAS__2000____AND____81_QNE__HAS__2000____AND____86_ZRP__HAS__2000
TXN_516,17_YRS,58_LQE,2000,115_MTS__HAS__2000____AND____61_RWB__HAS__2000____AND____61_RWB__HAS__2000____AND____134_WZM__HAS__2000
TXN_517,14_ZVJ,132_NZQ,2000,59_YBF__HAS__2000____AND____100_DKE__HAS__2000____AND____52_MUA__HAS__2000____AND____102_GOB__HAS__2000
TXN_518,57_DGT,106_WQR,2000,83_DTZ__HAS__2000____AND____148_FMN__HAS__2000____AND____28_XCJ__HAS__2000____AND____66_FWF__HAS__2000
TXN_519,143_NQT,58_LQE,2000,117_OCY__HAS__2000____AND____64_UMG__HAS__2000____AND____121_IRW__HAS__2000____AND____89_RXH__HAS__2000
TXN_520,147_KLT,109_POA,2000,45_DMY__HAS__2000____AND____128_ELX__HAS__2000____AND____125_MBT__HAS__2000____AND____138_ENW__HAS__2000
TXN_521,113_VPM,95_BLX,2000,107_IIN__HAS__2000____AND____116_KGQ__HAS__2000____AND____39_DTF__HAS__2000____AND____41_FND__HAS__2000
TXN_522,95_BLX,1_TQF,2000,85_JYO__HAS__2000____AND____17_YRS__HAS__2000____AND____129_SEQ__HAS__2000____AND____56_PUN__HAS__2000
TXN_523,9_BRP,39_DTF,2000,98_UIQ__HAS__2000____AND____116_KGQ__HAS__2000____AND____146_GSO__HAS__2000____AND____77_SZO__HAS__2000
TXN_524,61_RWB,30_PDB,2000,119_JBY__HAS__2000____AND____105_XTN__HAS__2000____AND____72_YMS__HAS__2000____AND____131_ZLS__HAS__2000
TXN_525,79_PUM,70_JHD,2000,115_MTS__HAS__2000____AND____93_URG__HAS__2000____AND____17_YRS__HAS__2000____AND____45_DMY__HAS__2000
TXN_526,83_DTZ,138_ENW,2000,4_TWD__HAS__2000____AND____95_BLX__HAS__2000____AND____97_KVE__HAS__2000____AND____35_DIR__HAS__2000
TXN_527,111_IST,140_NES,2000,99_YYQ__HAS__2000____AND____149_GGA__HAS__2000____AND____28_XCJ__HAS__2000____AND____50_GYE__HAS__2000
TXN_528,42_ZSN,80_CDB,2000,39_DTF__HAS__2000____AND____56_PUN__HAS__2000____AND____57_DGT__HAS__2000____AND____82_NPH__HAS__2000
TXN_529,108_PXF,39_DTF,2000,98_UIQ__HAS__2000____AND____93_URG__HAS__2000____AND____0_WFS__HAS__2000____AND____10_EBC__HAS__2000
TXN_530,3_DXT,141_COE,2000,117_OCY__HAS__2000____AND____82_NPH__HAS__2000____AND____55_JJZ__HAS__2000____AND____17_YRS__HAS__2000
TXN_531,68_NBW,94_HYD,2000,82_NPH__HAS__2000____AND____63_HHC__HAS__2000____AND____28_XCJ__HAS__2000____AND____30_PDB__HAS__2000
TXN_532,82_NPH,65_AXY,2000,0_WFS__HAS__2000____AND____82_NPH__HAS__2000____AND____34_PMY__HAS__2000____AND____54_PAV__HAS__2000
TXN_533,58_LQE,131_ZLS,2000,41_FND__HAS__2000____AND____141_COE__HAS__2000____AND____52_MUA__HAS__2000____AND____137_OLZ__HAS__2000
TXN_534,86_ZRP,7_QKF,2000,39_DTF__HAS__2000____AND____32_AXW__HAS__2000____AND____59_YBF__HAS__2000____AND____115_MTS__HAS__2000
TXN_535,138_ENW,91_SNW,2000,142_OAN__HAS__2000____AND____64_UMG__HAS__2000____AND____28_XCJ__HAS__2000____AND____76_MPT__HAS__2000
TXN_536,37_QSW,9_BRP,2000,147_KLT__HAS__2000____AND____17_YRS__HAS__2000____AND____137_OLZ__HAS__2000____AND____64_UMG__HAS__2000
TXN_537,87_KLP,147_KLT,2000,61_RWB__HAS__2000____AND____20_PRU__HAS__2000____AND____44_JSK__HAS__2000____AND____143_NQT__HAS__2000
TXN_538,6_IDJ,66_FWF,2000,98_UIQ__HAS__2000____AND____17_YRS__HAS__2000____AND____25_CTA__HAS__2000____AND____57_DGT__HAS__2000
TXN_539,36_DHI,21_YTC,2000,122_GPD__HAS__2000____AND____56_PUN__HAS__2000____AND____16_CUR__HAS__2000____AND____0_WFS__HAS__2000
TXN_540,96_BJF,122_GPD,2000,62_PRC__HAS__2000____AND____121_IRW__HAS__2000____AND____67_XPC__HAS__2000____AND____86_ZRP__HAS__2000
TXN_541,118_HKM,83_DTZ,2000,58_LQE__HAS__2000____AND____129_SEQ__HAS__2000____AND____113_VPM__HAS__2000____AND____26_LGB__HAS__2000
TXN_542,49_DAQ,90_AKW,2000,66_FWF__HAS__2000____AND____35_DIR__HAS__2000____AND____106_WQR__HAS__2000____AND____31_YVC__HAS__2000
TXN_543,16_CUR,88_TBS,2000,58_LQE__HAS__2000____AND____51_WDF__HAS__2000____AND____45_DMY__HAS__2000____AND____117_OCY__HAS__2000
TXN_544,3_DXT,25_CTA,2000,60_EKX__HAS__2000____AND____114_JZZ__HAS__2000____AND____139_HDD__HAS__2000____AND____93_URG__HAS__2000
TXN_545,36_DHI,117_OCY,2000,32_AXW__HAS__2000____AND____40_YOY__HAS__2000____AND____89_RXH__HAS__2000____AND____133_TJI__HAS__2000
TXN_546,23_QBP,99_YYQ,2000,57_DGT__HAS__2000____AND____92_YFI__HAS__2000____AND____118_HKM__HAS__2000____AND____24_VNG__HAS__2000
TXN_547,56_PUN,122_GPD,2000,70_JHD__HAS__2000____AND____132_NZQ__HAS__2000____AND____74_SFA__HAS__2000____AND____145_FAI__HAS__2000
TXN_548,81_QNE,114_JZZ,2000,108_PXF__HAS__2000____AND____149_GGA__HAS__2000____AND____19_NLT__HAS__2000____AND____93_URG__HAS__2000
TXN_549,132_NZQ,49_DAQ,2000,136_SXH__HAS__2000____AND____113_VPM__HAS__2000____AND____136_SXH__HAS__2000____AND____35_DIR__HAS__2000
TXN_550,55_JJZ,92_YFI,2000,129_SEQ__HAS__2000____AND____40_YOY__HAS__2000____AND____119_JBY__HAS__2000____AND____91_SNW__HAS__2000
TXN_551,31_YVC,61_RWB,2000,99_YYQ__HAS__2000____AND____71_DWN__HAS__2000____AND____6_IDJ__HAS__2000____AND____112_VRU__HAS__2000
TXN_552,98_UIQ,60_EKX,2000,135_MXT__HAS__2000____AND____122_GPD__HAS__2000____AND____67_XPC__HAS__2000____AND____13_AJH__HAS__2000
TXN_553,7_QKF,127_CEY,2000,70_JHD__HAS__2000____AND____135_MXT__HAS__2000____AND____63_HHC__HAS__2000____AND____22_GBR__HAS__2000
TXN_554,55_JJZ,82_NPH,2000,43_UGF__HAS__2000____AND____131_ZLS__HAS__2000____AND____131_ZLS__HAS__2000____AND____24_VNG__HAS__2000
TXN_555,92_YFI,51_WDF,2000,12_TKT__HAS__2000____AND____116_KGQ__HAS__2000____AND____131_ZLS__HAS__2000____AND____11_TXW__HAS__2000
TXN_556,139_HDD,12_TKT,2000,101_YGQ__HAS__2000____AND____36_DHI__HAS__2000____AND____91_SNW__HAS__2000____AND____62_PRC__HAS__2000
TXN_557,106_WQR,109_POA,2000,69_IUW__HAS__2000____AND____41_FND__HAS__2000____AND____65_AXY__HAS__2000____AND____70_JHD__HAS__2000
TXN_558,14_ZVJ,86_ZRP,2000,4_TWD__HAS__2000____AND____134_WZM__HAS__2000____AND____135_MXT__HAS__2000____AND____114_JZZ__HAS__2000
TXN_559,146_GSO,71_DWN,2000,45_DMY__HAS__2000____AND____65_AXY__HAS__2000____AND____4_TWD__HAS__2000____AND____115_MTS__HAS__2000
TXN_560,115_MTS,146_GSO,2000,5_VNK__HAS__2000____AND____72_YMS__HAS__2000____AND____16_CUR__HAS__2000____AND____42_ZSN__HAS__2000
TXN_561,41_FND,54_PAV,2000,68_NBW__HAS__2000____AND____99_YYQ__HAS__2000____AND____89_RXH__HAS__2000____AND____143_NQT__HAS__2000
TXN_562,51_WDF,38_RDO,2000,134_WZM__HAS__2000____AND____36_DHI__HAS__2000____AND____17_YRS__HAS__2000____AND____115_MTS__HAS__2000
TXN_563,72_YMS,76_MPT,2000,9_BRP__HAS__2000____AND____46_KAN__HAS__2000____AND____97_KVE__HAS__2000____AND____99_YYQ__HAS__2000
TXN_564,77_SZO,68_NBW,2000,131_ZLS__HAS__2000____AND____63_HHC__HAS__2000____AND____78_YTI__HAS__2000____AND____38_RDO__HAS__2000
TXN_565,78_YTI,48_PCV,2000,143_NQT__HAS__2000____AND____11_TXW__HAS__2000____AND____66_FWF__HAS__2000____AND____100_DKE__HAS__2000
TXN_566,46_KAN,129_SEQ,2000,71_DWN__HAS__2000____AND____52_MUA__HAS__2000____AND____137_OLZ__HAS__2000____AND____100_DKE__HAS__2000
TXN_567,50_GYE,146_GSO,2000,0_WFS__HAS__2000____AND____111_IST__HAS__2000____AND____33_RKA__HAS__2000____AND____67_XPC__HAS__2000
TXN_568,120_STF,32_AXW,2000,89_RXH__HAS__2000____AND____6_IDJ__HAS__2000____AND____1_TQF__HAS__2000____AND____58_LQE__HAS__2000
TXN_569,123_RZZ,20_PRU,2000,126_ZIL__HAS__2000____AND____12_TKT__HAS__2000____AND____128_ELX__HAS__2000____AND____92_YFI__HAS__2000
TXN_570,113_VPM,67_XPC,2000,44_JSK__HAS__2000____AND____55_JJZ__HAS__2000____AND____71_DWN__HAS__2000____AND____100_DKE__HAS__2000
TXN_571,76_MPT,17_YRS,2000,65_AXY__HAS__2000____AND____39_DTF__HAS__2000____AND____126_ZIL__HAS__2000____AND____37_QSW__HAS__2000
TXN_572,103_RQK,20_PRU,2000,58_LQE__HAS__2000____AND____116_KGQ__HAS__2000____AND____101_YGQ__HAS__2000____AND____122_GPD__HAS__2000
TXN_573,34_PMY,96_BJF,2000,110_UPO__HAS__2000____AND____75_OGV__HAS__2000____AND____91_SNW__HAS__2000____AND____90_AKW__HAS__2000
TXN_574,39_DTF,38_RDO,2000,63_HHC__HAS__2000____AND____104_CFN__HAS__2000____AND____41_FND__HAS__2000____AND____122_GPD__HAS__2000
TXN_575,74_SFA,9_BRP,2000,132_NZQ__HAS__2000____AND____83_DTZ__HAS__2000____AND____149_GGA__HAS__2000____AND____95_BLX__HAS__2000
TXN_576,38_RDO,85_JYO,2000,4_TWD__HAS__2000____AND____136_SXH__HAS__2000____AND____99_YYQ__HAS__2000____AND____149_GGA__HAS__2000
TXN_577,81_QNE,111_IST,2000,55_JJZ__HAS__2000____AND____78_YTI__HAS__2000____AND____137_OLZ__HAS__2000____AND____45_DMY__HAS__2000
TXN_578,90_AKW,77_SZO,2000,121_IRW__HAS__2000____AND____0_WFS__HAS__2000____AND____48_PCV__HAS__2000____AND____80_CDB__HAS__2000
TXN_579,58_LQE,21_YTC,2000,48_PCV__HAS__2000____AND____140_NES__HAS__2000____AND____117_OCY__HAS__2000____AND____30_PDB__HAS__2000
TXN_580,94_HYD,46_KAN,2000,99_YYQ__HAS__2000____AND____80_CDB__HAS__2000____AND____3_DXT__HAS__2000____AND____63_HHC__HAS__2000
TXN_581,65_AXY,55_JJZ,2000,68_NBW__HAS__2000____AND____114_JZZ__HAS__2000____AND____68_NBW__HAS__2000____AND____90_AKW__HAS__2000
TXN_582,36_DHI,73_TAK,2000,9_BRP__HAS__2000____AND____28_XCJ__HAS__2000____AND____72_YMS__HAS__2000____AND____83_DTZ__HAS__2000
TXN_583,18_APP,2_ZOL,2000,132_NZQ__HAS__2000____AND____93_URG__HAS__2000____AND____148_FMN__HAS__2000____AND____4_TWD__HAS__2000
TXN_584,61_RWB,2_ZOL,2000,85_JYO__HAS__2000____AND____136_SXH__HAS__2000____AND____138_ENW__HAS__2000____AND____111_IST__HAS__2000
TXN_585,53_ZPS,74_SFA,2000,10_EBC__HAS__2000____AND____89_RXH__HAS__2000____AND____38_RDO__HAS__2000____AND____70_JHD__HAS__2000
TXN_586,132_NZQ,81_QNE,2000,95_BLX__HAS__2000____AND____53_ZPS__HAS__2000____AND____100_DKE__HAS__2000____AND____149_GGA__HAS__2000
TXN_587,105_XTN,106_WQR,2000,136_SXH__HAS__2000____AND____148_FMN__HAS__2000____AND____75_OGV__HAS__2000____AND____17_YRS__HAS__2000
TXN_588,10_EBC,31_YVC,2000,102_GOB__HAS__2000____AND____125_MBT__HAS__2000____AND____96_BJF__HAS__2000____AND____13_AJH__HAS__2000
TXN_589,134_WZM,83_DTZ,2000,68_NBW__HAS__2000____AND____103_RQK__HAS__2000____AND____108_PXF__HAS__2000____AND____31_YVC__HAS__2000
TXN_590,84_JJD,123_RZZ,2000,54_PAV__HAS__2000____AND____141_COE__HAS__2000____AND____132_NZQ__HAS__2000____AND____3_DXT__HAS__2000
TXN_591,52_MUA,64_UMG,2000,61_RWB__HAS__2000____AND____29_BYD__HAS__2000____AND____101_YGQ__HAS__2000____AND____3_DXT__HAS__2000
TXN_592,102_GOB,141_COE,2000,37_QSW__HAS__2000____AND____146_GSO__HAS__2000____AND____117_OCY__HAS__2000____AND____125_MBT__HAS__2000
TXN_593,33_RKA,69_IUW,2000,140_NES__HAS__2000____AND____116_KGQ__HAS__2000____AND____98_UIQ__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_594,83_DTZ,141_COE,2000,90_AKW__HAS__2000____AND____142_OAN__HAS__2000____AND____19_NLT__HAS__2000____AND____34_PMY__HAS__2000
TXN_595,26_LGB,49_DAQ,2000,35_DIR__HAS__2000____AND____102_GOB__HAS__2000____AND____20_PRU__HAS__2000____AND____121_IRW__HAS__2000
TXN_596,122_GPD,71_DWN,2000,37_QSW__HAS__2000____AND____130_JES__HAS__2000____AND____140_NES__HAS__2000____AND____93_URG__HAS__2000
TXN_597,4_TWD,115_MTS,2000,60_EKX__HAS__2000____AND____59_YBF__HAS__2000____AND____90_AKW__HAS__2000____AND____147_KLT__HAS__2000
TXN_598,60_EKX,13_AJH,2000,0_WFS__HAS__2000____AND____41_FND__HAS__2000____AND____111_IST__HAS__2000____AND____92_YFI__HAS__2000
TXN_599,66_FWF,147_KLT,2000,36_DHI__HAS__2000____AND____135_MXT__HAS__2000____AND____24_VNG__HAS__2000____AND____144_UDK__HAS__2000
TXN_600,5_VNK,102_GOB,2000,44_JSK__HAS__2000____AND____23_QBP__HAS__2000____AND____96_BJF__HAS__2000____AND____112_VRU__HAS__2000
TXN_601,104_CFN,107_IIN,2000,38_RDO__HAS__2000____AND____144_UDK__HAS__2000____AND____104_CFN__HAS__2000____AND____109_POA__HAS__2000
TXN_602,147_KLT,5_VNK,2000,89_RXH__HAS__2000____AND____12_TKT__HAS__2000____AND____59_YBF__HAS__2000____AND____73_TAK__HAS__2000
TXN_603,5_VNK,32_AXW,2000,141_COE__HAS__2000____AND____57_DGT__HAS__2000____AND____97_KVE__HAS__2000____AND____100_DKE__HAS__2000
TXN_604,27_KOQ,3_DXT,2000,36_DHI__HAS__2000____AND____48_PCV__HAS__2000____AND____130_JES__HAS__2000____AND____50_GYE__HAS__2000
TXN_605,85_JYO,65_AXY,2000,78_YTI__HAS__2000____AND____93_URG__HAS__2000____AND____106_WQR__HAS__2000____AND____57_DGT__HAS__2000
TXN_606,100_DKE,49_DAQ,2000,4_TWD__HAS__2000____AND____59_YBF__HAS__2000____AND____52_MUA__HAS__2000____AND____90_AKW__HAS__2000
TXN_607,8_IJM,105_XTN,2000,80_CDB__HAS__2000____AND____3_DXT__HAS__2000____AND____19_NLT__HAS__2000____AND____32_AXW__HAS__2000
TXN_608,23_QBP,124_LYI,2000,19_NLT__HAS__2000____AND____121_IRW__HAS__2000____AND____85_JYO__HAS__2000____AND____92_YFI__HAS__2000
TXN_609,35_DIR,72_YMS,2000,41_FND__HAS__2000____AND____124_LYI__HAS__2000____AND____132_NZQ__HAS__2000____AND____118_HKM__HAS__2000
TXN_610,32_AXW,145_FAI,2000,31_YVC__HAS__2000____AND____39_DTF__HAS__2000____AND____149_GGA__HAS__2000____AND____4_TWD__HAS__2000
TXN_611,11_TXW,42_ZSN,2000,67_XPC__HAS__2000____AND____3_DXT__HAS__2000____AND____106_WQR__HAS__2000____AND____87_KLP__HAS__2000
TXN_612,11_TXW,48_PCV,2000,3_DXT__HAS__2000____AND____53_ZPS__HAS__2000____AND____36_DHI__HAS__2000____AND____130_JES__HAS__2000
TXN_613,48_PCV,127_CEY,2000,70_JHD__HAS__2000____AND____102_GOB__HAS__2000____AND____70_JHD__HAS__2000____AND____52_MUA__HAS__2000
TXN_614,80_CDB,74_SFA,2000,12_TKT__HAS__2000____AND____125_MBT__HAS__2000____AND____28_XCJ__HAS__2000____AND____8_IJM__HAS__2000
TXN_615,109_POA,1_TQF,2000,27_KOQ__HAS__2000____AND____80_CDB__HAS__2000____AND____91_SNW__HAS__2000____AND____65_AXY__HAS__2000
TXN_616,95_BLX,118_HKM,2000,79_PUM__HAS__2000____AND____31_YVC__HAS__2000____AND____22_GBR__HAS__2000____AND____25_CTA__HAS__2000
TXN_617,66_FWF,100_DKE,2000,19_NLT__HAS__2000____AND____50_GYE__HAS__2000____AND____50_GYE__HAS__2000____AND____63_HHC__HAS__2000
TXN_618,129_SEQ,58_LQE,2000,128_ELX__HAS__2000____AND____38_RDO__HAS__2000____AND____62_PRC__HAS__2000____AND____88_TBS__HAS__2000
TXN_619,8_IJM,92_YFI,2000,107_IIN__HAS__2000____AND____46_KAN__HAS__2000____AND____70_JHD__HAS__2000____AND____26_LGB__HAS__2000
TXN_620,76_MPT,115_MTS,2000,138_ENW__HAS__2000____AND____139_HDD__HAS__2000____AND____8_IJM__HAS__2000____AND____129_SEQ__HAS__2000
TXN_621,93_URG,63_HHC,2000,149_GGA__HAS__2000____AND____111_IST__HAS__2000____AND____140_NES__HAS__2000____AND____149_GGA__HAS__2000
TXN_622,72_YMS,10_EBC,2000,119_JBY__HAS__2000____AND____2_ZOL__HAS__2000____AND____41_FND__HAS__2000____AND____101_YGQ__HAS__2000
TXN_623,8_IJM,27_KOQ,2000,58_LQE__HAS__2000____AND____10_EBC__HAS__2000____AND____39_DTF__HAS__2000____AND____38_RDO__HAS__2000
TXN_624,78_YTI,37_QSW,2000,39_DTF__HAS__2000____AND____36_DHI__HAS__2000____AND____65_AXY__HAS__2000____AND____118_HKM__HAS__2000
TXN_625,140_NES,62_PRC,2000,127_CEY__HAS__2000____AND____6_IDJ__HAS__2000____AND____125_MBT__HAS__2000____AND____29_BYD__HAS__2000
TXN_626,103_RQK,55_JJZ,2000,43_UGF__HAS__2000____AND____114_JZZ__HAS__2000____AND____96_BJF__HAS__2000____AND____38_RDO__HAS__2000
TXN_627,9_BRP,13_AJH,2000,149_GGA__HAS__2000____AND____17_YRS__HAS__2000____AND____140_NES__HAS__2000____AND____59_YBF__HAS__2000
TXN_628,123_RZZ,125_MBT,2000,114_JZZ__HAS__2000____AND____90_AKW__HAS__2000____AND____101_YGQ__HAS__2000____AND____25_CTA__HAS__2000
TXN_629,89_RXH,41_FND,2000,61_RWB__HAS__2000____AND____55_JJZ__HAS__2000____AND____18_APP__HAS__2000____AND____66_FWF__HAS__2000
TXN_630,111_IST,5_VNK,2000,69_IUW__HAS__2000____AND____83_DTZ__HAS__2000____AND____2_ZOL__HAS__2000____AND____108_PXF__HAS__2000
TXN_631,104_CFN,117_OCY,2000,107_IIN__HAS__2000____AND____87_KLP__HAS__2000____AND____86_ZRP__HAS__2000____AND____89_RXH__HAS__2000
TXN_632,61_RWB,76_MPT,2000,8_IJM__HAS__2000____AND____100_DKE__HAS__2000____AND____62_PRC__HAS__2000____AND____74_SFA__HAS__2000
TXN_633,56_PUN,95_BLX,2000,25_CTA__HAS__2000____AND____40_YOY__HAS__2000____AND____149_GGA__HAS__2000____AND____1_TQF__HAS__2000
TXN_634,82_NPH,55_JJZ,2000,73_TAK__HAS__2000____AND____47_DZQ__HAS__2000____AND____140_NES__HAS__2000____AND____28_XCJ__HAS__2000
TXN_635,3_DXT,78_YTI,2000,20_PRU__HAS__2000____AND____46_KAN__HAS__2000____AND____107_IIN__HAS__2000____AND____69_IUW__HAS__2000
TXN_636,96_BJF,52_MUA,2000,5_VNK__HAS__2000____AND____137_OLZ__HAS__2000____AND____102_GOB__HAS__2000____AND____55_JJZ__HAS__2000
TXN_637,126_ZIL,114_JZZ,2000,81_QNE__HAS__2000____AND____58_LQE__HAS__2000____AND____81_QNE__HAS__2000____AND____132_NZQ__HAS__2000
TXN_638,91_SNW,60_EKX,2000,47_DZQ__HAS__2000____AND____31_YVC__HAS__2000____AND____101_YGQ__HAS__2000____AND____111_IST__HAS__2000
TXN_639,112_VRU,15_SMM,2000,71_DWN__HAS__2000____AND____55_JJZ__HAS__2000____AND____138_ENW__HAS__2000____AND____143_NQT__HAS__2000
TXN_640,76_MPT,85_JYO,2000,62_PRC__HAS__2000____AND____48_PCV__HAS__2000____AND____61_RWB__HAS__2000____AND____77_SZO__HAS__2000
TXN_641,22_GBR,78_YTI,2000,95_BLX__HAS__2000____AND____38_RDO__HAS__2000____AND____3_DXT__HAS__2000____AND____61_RWB__HAS__2000
TXN_642,37_QSW,94_HYD,2000,15_SMM__HAS__2000____AND____107_IIN__HAS__2000____AND____57_DGT__HAS__2000____AND____141_COE__HAS__2000
TXN_643,79_PUM,10_EBC,2000,29_BYD__HAS__2000____AND____44_JSK__HAS__2000____AND____28_XCJ__HAS__2000____AND____32_AXW__HAS__2000
TXN_644,62_PRC,142_OAN,2000,51_WDF__HAS__2000____AND____8_IJM__HAS__2000____AND____42_ZSN__HAS__2000____AND____108_PXF__HAS__2000
TXN_645,84_JJD,27_KOQ,2000,56_PUN__HAS__2000____AND____143_NQT__HAS__2000____AND____75_OGV__HAS__2000____AND____8_IJM__HAS__2000
TXN_646,31_YVC,77_SZO,2000,145_FAI__HAS__2000____AND____46_KAN__HAS__2000____AND____1_TQF__HAS__2000____AND____109_POA__HAS__2000
TXN_647,147_KLT,119_JBY,2000,48_PCV__HAS__2000____AND____105_XTN__HAS__2000____AND____112_VRU__HAS__2000____AND____70_JHD__HAS__2000
TXN_648,147_KLT,103_RQK,2000,74_SFA__HAS__2000____AND____76_MPT__HAS__2000____AND____98_UIQ__HAS__2000____AND____124_LYI__HAS__2000
TXN_649,61_RWB,66_FWF,2000,53_ZPS__HAS__2000____AND____31_YVC__HAS__2000____AND____120_STF__HAS__2000____AND____144_UDK__HAS__2000
TXN_650,91_SNW,48_PCV,2000,122_GPD__HAS__2000____AND____12_TKT__HAS__2000____AND____116_KGQ__HAS__2000____AND____142_OAN__HAS__2000
TXN_651,18_APP,67_XPC,2000,62_PRC__HAS__2000____AND____122_GPD__HAS__2000____AND____127_CEY__HAS__2000____AND____88_TBS__HAS__2000
TXN_652,22_GBR,88_TBS,2000,128_ELX__HAS__2000____AND____101_YGQ__HAS__2000____AND____92_YFI__HAS__2000____AND____8_IJM__HAS__2000
TXN_653,25_CTA,56_PUN,2000,126_ZIL__HAS__2000____AND____145_FAI__HAS__2000____AND____19_NLT__HAS__2000____AND____142_OAN__HAS__2000
TXN_654,41_FND,60_EKX,2000,85_JYO__HAS__2000____AND____116_KGQ__HAS__2000____AND____81_QNE__HAS__2000____AND____96_BJF__HAS__2000
TXN_655,32_AXW,33_RKA,2000,56_PUN__HAS__2000____AND____139_HDD__HAS__2000____AND____58_LQE__HAS__2000____AND____19_NLT__HAS__2000
TXN_656,64_UMG,86_ZRP,2000,116_KGQ__HAS__2000____AND____24_VNG__HAS__2000____AND____56_PUN__HAS__2000____AND____96_BJF__HAS__2000
TXN_657,78_YTI,116_KGQ,2000,119_JBY__HAS__2000____AND____114_JZZ__HAS__2000____AND____136_SXH__HAS__2000____AND____33_RKA__HAS__2000
TXN_658,116_KGQ,63_HHC,2000,33_RKA__HAS__2000____AND____146_GSO__HAS__2000____AND____129_SEQ__HAS__2000____AND____131_ZLS__HAS__2000
TXN_659,74_SFA,84_JJD,2000,146_GSO__HAS__2000____AND____13_AJH__HAS__2000____AND____74_SFA__HAS__2000____AND____115_MTS__HAS__2000
TXN_660,20_PRU,139_HDD,2000,98_UIQ__HAS__2000____AND____144_UDK__HAS__2000____AND____58_LQE__HAS__2000____AND____111_IST__HAS__2000
TXN_661,9_BRP,135_MXT,2000,90_AKW__HAS__2000____AND____30_PDB__HAS__2000____AND____26_LGB__HAS__2000____AND____105_XTN__HAS__2000
TXN_662,69_IUW,8_IJM,2000,77_SZO__HAS__2000____AND____23_QBP__HAS__2000____AND____138_ENW__HAS__2000____AND____143_NQT__HAS__2000
TXN_663,22_GBR,33_RKA,2000,26_LGB__HAS__2000____AND____8_IJM__HAS__2000____AND____14_ZVJ__HAS__2000____AND____16_CUR__HAS__2000
TXN_664,1_TQF,135_MXT,2000,109_POA__HAS__2000____AND____15_SMM__HAS__2000____AND____56_PUN__HAS__2000____AND____88_TBS__HAS__2000
TXN_665,49_DAQ,74_SFA,2000,100_DKE__HAS__2000____AND____96_BJF__HAS__2000____AND____110_UPO__HAS__2000____AND____66_FWF__HAS__2000
TXN_666,71_DWN,4_TWD,2000,48_PCV__HAS__2000____AND____18_APP__HAS__2000____AND____0_WFS__HAS__2000____AND____22_GBR__HAS__2000
TXN_667,27_KOQ,69_IUW,2000,107_IIN__HAS__2000____AND____129_SEQ__HAS__2000____AND____16_CUR__HAS__2000____AND____45_DMY__HAS__2000
TXN_668,91_SNW,125_MBT,2000,104_CFN__HAS__2000____AND____119_JBY__HAS__2000____AND____103_RQK__HAS__2000____AND____148_FMN__HAS__2000
TXN_669,78_YTI,75_OGV,2000,95_BLX__HAS__2000____AND____72_YMS__HAS__2000____AND____47_DZQ__HAS__2000____AND____119_JBY__HAS__2000
TXN_670,135_MXT,79_PUM,2000,129_SEQ__HAS__2000____AND____58_LQE__HAS__2000____AND____123_RZZ__HAS__2000____AND____141_COE__HAS__2000
TXN_671,8_IJM,31_YVC,2000,35_DIR__HAS__2000____AND____126_ZIL__HAS__2000____AND____80_CDB__HAS__2000____AND____146_GSO__HAS__2000
